2010-03-16T13:00:00.000000000Z,1.51338,1.52076,1.51264,1.51858,7255
2010-03-16T17:00:00.000000000Z,1.51854,1.52598,1.51738,1.52430,5951
2010-03-16T21:00:00.000000000Z,1.52444,1.52594,1.52194,1.52284,1240
2010-03-17T01:00:00.000000000Z,1.52280,1.52464,1.52200,1.52220,1725
2010-03-17T05:00:00.000000000Z,1.52224,1.52690,1.52098,1.52260,5634
2010-03-17T09:00:00.000000000Z,1.52254,1.53820,1.52188,1.53331,8812
2010-03-17T13:00:00.000000000Z,1.53334,1.53528,1.52779,1.53432,7371
2010-03-17T17:00:00.000000000Z,1.53436,1.53689,1.53133,1.53258,2645
2010-03-17T21:00:00.000000000Z,1.53254,1.53282,1.53074,1.53100,1214
2010-03-18T01:00:00.000000000Z,1.53096,1.53144,1.52844,1.52876,1427
2010-03-18T05:00:00.000000000Z,1.52880,1.53174,1.52404,1.52722,5883
2010-03-18T09:00:00.000000000Z,1.52718,1.53282,1.52560,1.52878,5611
2010-03-18T13:00:00.000000000Z,1.52882,1.53184,1.52170,1.52478,6838
2010-03-18T17:00:00.000000000Z,1.52482,1.52782,1.52340,1.52442,2656
2010-03-18T21:00:00.000000000Z,1.52432,1.52562,1.52362,1.52456,1109
2010-03-19T01:00:00.000000000Z,1.52452,1.52548,1.52370,1.52416,1125
2010-03-19T05:00:00.000000000Z,1.52422,1.52442,1.51306,1.51446,5855
2010-03-19T09:00:00.000000000Z,1.51450,1.51648,1.51278,1.51414,5718
2010-03-19T13:00:00.000000000Z,1.51410,1.51644,1.49894,1.50198,8210
2010-03-19T17:00:00.000000000Z,1.50202,1.50344,1.50046,1.50133,2238
2010-03-21T21:00:00.000000000Z,1.50228,1.50239,1.49766,1.49940,1660
2010-03-22T01:00:00.000000000Z,1.49936,1.50166,1.49398,1.49636,2257
